state_id,store_id,cat_id,dept_id,item_id,base_price,sell_price,price_diff,price_discount,base_demand,demand_change,demand_percent
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_182,4.47,4.46,-0.009999999999999787,0.22,4.348,1.6520000000000001,37.99
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_183,4.88,4.88,0.0,0.0,4.136,0.030999999999999694,0.75
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_183,4.88,4.5,-0.3799999999999999,7.79,4.136,0.2809999999999997,6.79
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_184,12.47,11.97,-0.5,4.01,5.095,7.655,150.25
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_186,2.97,2.96,-0.010000000000000231,0.34,12.326,-3.955,-32.09
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_197,4.97,4.72,-0.25,5.03,11.667,4.8980000000000015,41.98
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_206,4.67,4.47,-0.20000000000000018,4.28,5.833,-3.6980000000000004,-63.4
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_210,4.74,4.47,-0.27000000000000046,5.7,2.739,0.8610000000000002,31.43
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_211,3.87,3.82,-0.050000000000000266,1.29,6.77,-5.085999999999999,-75.13
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_212,5.22,4.56,-0.6600000000000001,12.64,0.6,1.4,233.33
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_212,5.22,4.54,-0.6799999999999997,13.03,0.6,3.284,547.33
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_222,10.97,10.47,-0.5,4.56,8.092,3.4989999999999988,43.24
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_229,2.96,2.74,-0.21999999999999975,7.43,0.875,2.599,297.03
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_230,3.28,2.92,-0.3599999999999999,10.98,7.239,0.6740000000000004,9.31
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_235,3.32,3.17,-0.1499999999999999,4.52,10.438,11.351,108.75
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_235,3.32,3.28,-0.040000000000000036,1.2,10.438,0.9749999999999996,9.34
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_236,2.64,2.37,-0.27,10.23,33.554,-9.281000000000002,-27.66
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_259,10.97,10.44,-0.5300000000000011,4.83,8.74,2.718,31.1
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_268,8.37,7.97,-0.39999999999999947,4.78,7.034,-2.8229999999999995,-40.13
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_272,10.94,9.97,-0.9699999999999989,8.87,16.0,9.221,57.63
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_278,6.97,6.47,-0.5,7.17,0.248,10.552000000000001,4254.84
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_278,6.97,6.27,-0.7000000000000002,10.04,0.248,1.448,583.87
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_302,9.87,8.47,-1.3999999999999986,14.18,2.425,2.7330000000000005,112.7
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_309,6.53,6.37,-0.16000000000000014,2.45,2.8,0.18100000000000005,6.46
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_312,2.37,2.28,-0.0900000000000003,3.8,5.051,1.4489999999999998,28.69
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_313,4.47,4.46,-0.009999999999999787,0.22,6.279,-2.279,-36.3
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_316,3.98,3.97,-0.009999999999999787,0.25,6.478,0.8799999999999999,13.58
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_321,2.97,2.96,-0.010000000000000231,0.34,6.506,-1.367,-21.01
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_325,3.47,3.32,-0.15000000000000036,4.32,0.0,4.188,100.0
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_325,3.47,3.17,-0.30000000000000027,8.65,0.0,14.0,100.0
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_325,3.47,3.28,-0.1900000000000004,5.48,0.0,6.167,100.0
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_326,4.98,4.88,-0.10000000000000053,2.01,3.0,1.2309999999999999,41.03
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_326,4.98,4.88,-0.10000000000000053,2.01,3.0,1.5,50.0
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_326,4.98,4.5,-0.4800000000000004,9.64,3.0,1.3079999999999998,43.6
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_326,4.98,4.88,-0.10000000000000053,2.01,3.0,-0.6669999999999998,-22.23
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_331,4.88,4.5,-0.3799999999999999,7.79,7.061,2.016,28.55
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_331,4.88,4.88,0.0,0.0,7.061,0.4059999999999997,5.75
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_340,4.98,4.74,-0.2400000000000002,4.82,4.057,-1.4480000000000004,-35.69
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_341,4.88,4.5,-0.3799999999999999,7.79,2.333,-1.0780000000000003,-46.21
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_343,4.93,4.62,-0.3099999999999996,6.29,19.882,-10.799000000000001,-54.32
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_345,3.88,3.72,-0.1599999999999997,4.12,13.533,5.206000000000001,38.47
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_357,12.47,11.97,-0.5,4.01,9.112,18.720999999999997,205.45
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_364,7.86,6.99,-0.8700000000000001,11.07,7.628,-1.979,-25.94
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_365,3.97,3.82,-0.15000000000000036,3.78,8.342,3.8520000000000003,46.18
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_368,9.68,7.98,-1.6999999999999993,17.56,3.483,-1.028,-29.51
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_373,3.42,3.22,-0.19999999999999973,5.85,26.013,-6.513000000000002,-25.04
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_374,3.97,3.94,-0.03000000000000025,0.76,8.182,7.256,88.68
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_376,4.77,4.42,-0.34999999999999964,7.34,11.511,-1.0109999999999992,-8.78
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_377,7.97,7.67,-0.2999999999999998,3.76,2.75,-2.489,-90.51
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_381,4.48,4.18,-0.3000000000000007,6.7,18.806,-0.8060000000000009,-4.29
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_381,4.48,4.38,-0.10000000000000053,2.23,18.806,1.6229999999999976,8.63
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_387,2.97,2.96,-0.010000000000000231,0.34,19.022,-6.450999999999999,-33.91
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_395,4.98,4.88,-0.10000000000000053,2.01,8.0,4.0,50.0
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_395,4.98,4.88,-0.10000000000000053,2.01,8.0,-0.125,-1.56
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_395,4.98,4.5,-0.4800000000000004,9.64,8.0,-2.417,-30.21
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_395,4.98,4.88,-0.10000000000000053,2.01,8.0,2.7330000000000005,34.16
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_397,2.78,2.77,-0.009999999999999787,0.36,16.114,-13.147,-81.59
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_404,2.83,2.57,-0.26000000000000023,9.19,15.16,-8.237,-54.33
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_410,4.47,3.97,-0.49999999999999956,11.19,16.663,1.8230000000000004,10.94
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_411,2.97,2.74,-0.22999999999999998,7.74,7.4,4.6,62.16
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_411,2.97,2.97,0.0,0.0,7.4,7.664,103.57
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_413,19.97,17.97,-2.0,10.02,0.154,12.679,8233.12
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_416,3.32,3.17,-0.1499999999999999,4.52,13.75,6.350000000000001,46.18
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_416,3.32,3.28,-0.040000000000000036,1.2,13.75,0.33200000000000074,2.41
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_424,2.97,2.5,-0.4700000000000002,15.82,4.087,-0.08699999999999974,-2.13
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_424,2.97,2.97,0.0,0.0,4.087,1.6880000000000006,41.3
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_432,3.97,3.86,-0.11000000000000032,2.77,1.781,-0.15599999999999992,-8.76
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_434,3.87,3.73,-0.14000000000000012,3.62,37.321,-2.320999999999998,-6.22
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_434,3.87,3.78,-0.0900000000000003,2.33,37.321,4.157000000000004,11.14
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_438,6.94,6.56,-0.3800000000000008,5.48,25.545,-4.545000000000002,-17.79
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_438,6.94,6.88,-0.0600000000000005,0.86,25.545,-7.438000000000002,-29.12
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_440,15.47,14.97,-0.5,3.23,12.694,-9.418000000000001,-74.19
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_462,2.37,1.98,-0.3900000000000001,16.46,14.0,-8.975,-64.11
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_469,19.97,17.97,-2.0,10.02,0.077,7.777,10100.0
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_475,2.67,2.53,-0.14000000000000012,5.24,21.278,-3.2779999999999987,-15.41
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_478,2.67,2.42,-0.25,9.36,21.756,-0.972999999999999,-4.47
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_492,4.28,3.58,-0.7000000000000002,16.36,5.29,1.101,20.81
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_505,2.64,2.37,-0.27,10.23,16.828,-1.3279999999999994,-7.89
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_506,3.32,3.17,-0.1499999999999999,4.52,10.812,8.338,77.12
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_506,3.32,3.28,-0.040000000000000036,1.2,10.812,9.941,91.94
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_508,4.98,4.88,-0.10000000000000053,2.01,5.846,2.6159999999999997,44.75
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_508,4.98,4.88,-0.10000000000000053,2.01,5.846,0.2969999999999997,5.08
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_508,4.98,4.5,-0.4800000000000004,9.64,5.846,4.720000000000001,80.74
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_513,10.97,10.47,-0.5,4.56,5.908,2.0469999999999997,34.65
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_519,4.98,4.88,-0.10000000000000053,2.01,8.5,5.25,61.76
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_519,4.98,4.88,-0.10000000000000053,2.01,8.5,4.356999999999999,51.26
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_519,4.98,4.5,-0.4800000000000004,9.64,8.5,2.654,31.22
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_519,4.98,4.88,-0.10000000000000053,2.01,8.5,-1.5,-17.65
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_531,9.87,8.47,-1.3999999999999986,14.18,0.958,5.1819999999999995,540.92
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_537,15.98,15.97,-0.009999999999999787,0.06,20.4,0.22900000000000276,1.12
CA,CA_2,HOUSEHOLD,HOUSEHOLD_1,HOUSEHOLD_1_539,3.38,2.98,-0.3999999999999999,11.83,10.5,0.9290000000000003,8.85
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_013,5.94,4.97,-0.9700000000000006,16.33,1.05,6.093,580.29
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_013,5.94,5.94,0.0,0.0,1.05,4.55,433.33
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_021,4.47,4.27,-0.20000000000000018,4.47,3.368,-0.0349999999999997,-1.04
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_030,3.97,3.67,-0.30000000000000027,7.56,5.744,-0.1769999999999996,-3.08
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_030,3.97,3.87,-0.10000000000000009,2.52,5.744,-0.8869999999999996,-15.44
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_037,10.77,10.27,-0.5,4.64,6.917,0.41600000000000037,6.01
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_045,8.27,7.87,-0.39999999999999947,4.84,1.5,1.5710000000000002,104.73
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_045,8.27,7.87,-0.39999999999999947,4.84,1.5,0.5840000000000001,38.93
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_047,3.27,2.97,-0.2999999999999998,9.17,7.076,0.20999999999999996,2.97
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_054,4.87,4.47,-0.40000000000000036,8.21,2.26,-0.5459999999999998,-24.16
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_062,2.94,2.78,-0.16000000000000014,5.44,6.158,0.8419999999999996,13.67
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_100,8.27,7.87,-0.39999999999999947,4.84,1.0,0.571,57.1
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_100,8.27,7.87,-0.39999999999999947,4.84,1.0,0.369,36.9
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_108,8.97,8.87,-0.10000000000000142,1.11,1.758,3.4589999999999996,196.76
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_117,2.0,1.92,-0.08000000000000007,4.0,3.744,0.19399999999999995,5.18
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_128,5.94,5.94,0.0,0.0,2.8,0.20000000000000018,7.14
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_128,5.94,4.97,-0.9700000000000006,16.33,2.8,2.7,96.43
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_135,14.97,9.98,-4.99,33.33,3.474,-1.9300000000000002,-55.56
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_136,4.87,4.47,-0.40000000000000036,8.21,2.342,0.5329999999999999,22.76
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_152,12.97,11.97,-1.0,7.71,3.545,2.54,71.65
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_155,6.47,6.47,0.0,0.0,3.889,1.028,26.43
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_155,6.47,5.97,-0.5,7.73,3.889,1.9680000000000004,50.6
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_159,4.27,3.97,-0.2999999999999994,7.03,5.0,1.779,35.58
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_160,4.27,3.97,-0.2999999999999994,7.03,3.0,7.984,266.13
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_192,1.97,1.92,-0.050000000000000044,2.54,1.75,-1.504,-85.94
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_199,4.27,3.97,-0.2999999999999994,7.03,5.0,2.636,52.72
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_201,5.97,5.47,-0.5,8.38,9.045,-2.8449999999999998,-31.45
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_215,1.93,1.87,-0.05999999999999983,3.11,2.023,0.5059999999999998,25.01
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_227,4.5,4.0,-0.5,11.11,1.15,1.053,91.57
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_249,8.27,7.87,-0.39999999999999947,4.84,1.5,-0.16700000000000004,-11.13
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_249,8.27,7.87,-0.39999999999999947,4.84,1.5,-0.05499999999999994,-3.67
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_252,6.97,5.87,-1.0999999999999996,15.78,3.155,-0.2979999999999996,-9.45
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_256,5.97,5.47,-0.5,8.38,8.128,-4.081,-50.21
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_278,11.0,8.0,-3.0,27.27,0.355,-0.212,-59.72
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_278,11.0,11.0,0.0,0.0,0.355,0.43400000000000005,122.25
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_281,4.97,4.47,-0.5,10.06,4.667,1.4939999999999998,32.01
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_297,5.97,5.47,-0.5,8.38,5.95,0.04999999999999982,0.84
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_304,6.48,5.94,-0.54,8.33,0.739,0.136,18.4
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_306,5.67,4.97,-0.7000000000000002,12.35,0.576,0.626,108.68
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_308,3.47,2.97,-0.5,14.41,15.127,1.673,11.06
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_311,5.94,5.94,0.0,0.0,1.867,1.08,57.85
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_311,5.94,4.97,-0.9700000000000006,16.33,1.867,2.4189999999999996,129.57
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_325,4.0,3.27,-0.73,18.25,3.267,1.2980000000000005,39.73
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_332,6.47,6.47,0.0,0.0,4.083,1.431,35.05
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_332,6.47,5.97,-0.5,7.73,4.083,2.25,55.11
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_350,2.94,2.78,-0.16000000000000014,5.44,5.872,-1.8719999999999999,-31.88
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_357,8.24,7.87,-0.3700000000000001,4.49,3.415,-0.41500000000000004,-12.15
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_366,3.67,3.27,-0.3999999999999999,10.9,26.478,-6.707000000000001,-25.33
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_376,4.0,3.27,-0.73,18.25,0.0,3.562,100.0
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_391,11.27,8.97,-2.299999999999999,20.41,6.138,-0.9559999999999995,-15.58
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_409,4.27,3.97,-0.2999999999999994,7.03,7.0,3.9570000000000007,56.53
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_412,6.48,5.94,-0.54,8.33,0.465,0.0020000000000000018,0.43
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_426,5.97,4.97,-1.0,16.75,2.75,4.498,163.56
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_427,3.27,2.97,-0.2999999999999998,9.17,7.988,2.29,28.67
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_429,6.48,5.94,-0.54,8.33,0.596,1.154,193.62
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_446,24.92,22.0,-2.9200000000000017,11.72,0.396,0.04199999999999998,10.61
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_450,9.47,8.97,-0.5,5.28,7.0,-3.364,-48.06
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_479,5.94,4.97,-0.9700000000000006,16.33,1.158,6.271000000000001,541.54
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_479,5.94,5.94,0.0,0.0,1.158,3.509,303.02
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_503,6.94,5.94,-1.0,14.41,0.709,0.254,35.83
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_504,1.97,1.92,-0.050000000000000044,2.54,0.091,0.784,861.54
CA,CA_2,HOUSEHOLD,HOUSEHOLD_2,HOUSEHOLD_2_510,4.27,3.97,-0.2999999999999994,7.03,4.0,7.095000000000001,177.38
CA,CA_3,FOODS,FOODS_1,FOODS_1_001,2.0,1.75,-0.25,12.5,9.158,-7.1579999999999995,-78.16
CA,CA_3,FOODS,FOODS_1,FOODS_1_001,2.0,2.0,0.0,0.0,9.158,2.873000000000001,31.37
CA,CA_3,FOODS,FOODS_1,FOODS_1_002,8.88,7.88,-1.0000000000000009,11.26,1.894,0.7449999999999999,39.33
CA,CA_3,FOODS,FOODS_1,FOODS_1_005,3.28,2.94,-0.33999999999999986,10.37,29.984,-14.225000000000001,-47.44
CA,CA_3,FOODS,FOODS_1,FOODS_1_005,3.28,2.5,-0.7799999999999998,23.78,29.984,-28.984,-96.66
CA,CA_3,FOODS,FOODS_1,FOODS_1_006,2.24,1.97,-0.27000000000000024,12.05,8.351,1.1239999999999988,13.46
CA,CA_3,FOODS,FOODS_1,FOODS_1_011,2.48,2.28,-0.20000000000000018,8.06,5.333,1.3339999999999996,25.01
CA,CA_3,FOODS,FOODS_1,FOODS_1_011,2.48,2.23,-0.25,10.08,5.333,-5.005,-93.85
CA,CA_3,FOODS,FOODS_1,FOODS_1_013,1.48,1.25,-0.22999999999999998,15.54,24.128,2.460000000000001,10.2
CA,CA_3,FOODS,FOODS_1,FOODS_1_013,1.48,1.44,-0.040000000000000036,2.7,24.128,-9.128,-37.83
CA,CA_3,FOODS,FOODS_1,FOODS_1_015,2.97,2.78,-0.1900000000000004,6.4,20.349,-13.521,-66.45
CA,CA_3,FOODS,FOODS_1,FOODS_1_015,2.97,2.48,-0.4900000000000002,16.5,20.349,-0.8490000000000002,-4.17
CA,CA_3,FOODS,FOODS_1,FOODS_1_016,1.98,1.96,-0.020000000000000018,1.01,5.041,-0.1590000000000007,-3.15
CA,CA_3,FOODS,FOODS_1,FOODS_1_018,1.0,0.98,-0.020000000000000018,2.0,18.789,43.936,233.84
CA,CA_3,FOODS,FOODS_1,FOODS_1_020,2.68,2.5,-0.18000000000000016,6.72,6.632,-0.3199999999999994,-4.83
CA,CA_3,FOODS,FOODS_1,FOODS_1_020,2.68,1.98,-0.7000000000000002,26.12,6.632,-6.132,-92.46
CA,CA_3,FOODS,FOODS_1,FOODS_1_020,2.68,2.5,-0.18000000000000016,6.72,6.632,3.3680000000000003,50.78
CA,CA_3,FOODS,FOODS_1,FOODS_1_024,4.74,3.97,-0.77,16.24,10.926,8.999999999999998,82.37
CA,CA_3,FOODS,FOODS_1,FOODS_1_026,6.98,6.38,-0.6000000000000005,8.6,4.725,3.569000000000001,75.53
CA,CA_3,FOODS,FOODS_1,FOODS_1_026,6.98,6.78,-0.20000000000000018,2.87,4.725,1.7040000000000006,36.06
CA,CA_3,FOODS,FOODS_1,FOODS_1_029,3.94,3.18,-0.7599999999999998,19.29,2.44,-0.726,-29.75
CA,CA_3,FOODS,FOODS_1,FOODS_1_030,2.97,2.78,-0.1900000000000004,6.4,4.861,-0.8869999999999996,-18.25
CA,CA_3,FOODS,FOODS_1,FOODS_1_030,2.97,2.48,-0.4900000000000002,16.5,4.861,-1.1109999999999998,-22.86
CA,CA_3,FOODS,FOODS_1,FOODS_1_031,3.28,2.94,-0.33999999999999986,10.37,16.312,-3.665000000000001,-22.47
CA,CA_3,FOODS,FOODS_1,FOODS_1_032,1.0,0.98,-0.020000000000000018,2.0,24.368,26.210000000000004,107.56
